136,1273,0.9729812
137,3914,0.97313285
137,581,0.97243184
137,2029,0.9723791
138,3389,0.95322907
138,3947,0.94966847
138,3547,0.9459493
139,130,0.94330925
139,807,0.9242839
139,2426,0.9156686
140,339,0.99632406
140,207,0.99612254
140,1393,0.9960656
141,3253,0.9987869
141,500,0.99877435
141,1784,0.9987425
142,1386,0.9510096
142,1630,0.9510096
142,3220,0.9510096
144,3481,0.9972057
144,804,0.9972032
144,357,0.99716955
145,165,0.99817914
145,434,0.9979875
145,2273,0.9978356
146,1015,0.9846938
146,1021,0.98209625
146,455,0.9809228
147,1120,0.99616736
147,337,0.9960885
147,175,0.99584377
148,3045,0.98786646
148,94,0.9871842
148,1836,0.9838475
149,1904,0.9907736
149,1236,0.9902299
149,3266,0.98760355
150,1704,0.99918747
150,1682,0.9991303
150,2268,0.9990296
151,1408,0.9980903
151,1183,0.99797076
151,161,0.9978555
152,1339,0.9931949
152,188,0.99293816
152,3550,0.99281144
153,1377,0.9995376
153,1562,0.9994624
153,592,0.999095
154,1952,0.9965251
154,1247,0.9959252
154,3788,0.9958659
155,1719,0.9910424
155,272,0.9910094
155,475,0.9909642
156,52,0.99387914
156,1279,0.9926957
156,348,0.9916995
157,1391,0.99589837
157,466,0.9958343
157,2478,0.9952748
158,2,0.9980215
158,3489,0.99729
158,2294,0.99719965
159,3272,0.995245
159,16,0.99512655
159,1729,0.99504113
160,1917,0.9989129
160,1779,0.99886304
160,316,0.9988568
161,2890,0.99864554
161,2268,0.99861896
161,1610,0.9986121
162,2064,0.9981595
162,246,0.99797285
162,1649,0.9977305
163,1370,0.99873835
163,165,0.9987072
163,733,0.998705
164,1617,0.9979008
164,1179,0.997546
164,707,0.9972232
165,1370,0.9995014
165,1608,0.9992277
165,733,0.99922013
166,1884,0.9932708
166,180,0.991916
166,441,0.9912378
167,1767,0.9751459
167,501,0.9661005
167,506,0.9641985
168,736,0.9982339
168,208,0.99823254
168,153,0.99809337
169,455,0.99777734
169,1595,0.99677974
169,2,0.99516946
170,1377,0.9978626
170,1479,0.9978512
170,153,0.9978287
171,1614,0.99418837
171,500,0.99336857
171,345,0.99310535
172,173,0.9990037
172,1037,0.9989074
172,1527,0.9988376
173,316,0.99903023
173,172,0.9990037
173,442,0.99900013
174,344,0.99637824
174,542,0.9960594
174,19,0.9958548
175,778,0.9973507
175,1120,0.99719226
175,1673,0.9970807
176,125,0.9968962
176,1449,0.9968349
176,2289,0.9968084
177,1342,0.99772084
177,2328,0.9976487
177,253,0.9976478
178,1449,0.98323077
178,581,0.9830535
178,866,0.9812346
179,289,0.9917918
179,222,0.9914244
179,1735,0.99136907
180,223,0.99872893
180,3052,0.99859947
180,1517,0.9985151
181,546,0.9963292
181,3438,0.9957445
181,485,0.9950903
182,222,0.991288
182,1441,0.9909677
182,7,0.9901111
183,319,0.9839361
183,866,0.98380065
183,1332,0.9837587
184,1658,0.98716664
184,3045,0.9870835
184,1884,0.9860273
185,780,0.99883187
185,1917,0.99879026
185,1527,0.9987595
186,586,0.99745315
186,1614,0.9973243
186,500,0.997285
187,1648,0.99447787
187,2395,0.99439126
187,441,0.99400914
188,253,0.99791944
188,1339,0.9976263
188,724,0.99742967
189,3491,0.9638435
189,2267,0.96226025
189,1463,0.96099573
190,247,0.99419767
190,1635,0.99373674
190,1719,0.9936132
191,1027,0.9946658
191,2269,0.9939755
191,587,0.99266165
192,3882,0.9286725
192,1311,0.91596586
192,2311,0.9108859
193,2269,0.99673486
193,1027,0.9965046
193,3107,0.99639994
194,994,0.9969549
194,778,0.9969153
194,535,0.99680036
195,339,0.9974532
195,1888,0.99720263
195,2424,0.99707574
196,1690,0.9990062
196,1320,0.9989302
196,1676,0.9989167
197,354,0.98026735
197,2873,0.97923976
197,388,0.9775437
198,1527,0.99891907
198,2916,0.99885744
198,1573,0.9988214
199,800,0.9926593
199,2186,0.99217206
199,1212,0.9918968
200,3686,0.98132557
200,61,0.9794112
200,280,0.9793286
201,361,0.9857405
201,524,0.9851202
201,1043,0.98428005
202,1554,0.9879419
202,1046,0.98429984
202,1535,0.9834201
203,500,0.9974518
203,3247,0.9971687
203,586,0.99709135
204,1385,0.9985618
204,165,0.99798054
204,95,0.99788344
205,1784,0.99225026
205,1747,0.9913924
205,1794,0.9912265
206,1191,0.99488693
206,162,0.9941305
206,581,0.9938685
207,1888,0.9975459
207,7,0.9972854
207,339,0.99727166
208,648,0.9991292
208,736,0.99907255
208,1552,0.99903834
209,3020,0.9919625
209,1027,0.99167645
209,507,0.9900666
210,383,0.9934419
210,553,0.9917763
210,458,0.99094546
211,1095,0.98564285
211,535,0.9809612
211,475,0.98055
212,2169,0.9722199
212,1091,0.9703278
212,419,0.97009677
213,306,0.9930642
213,308,0.9919902
213,2357,0.9912623
214,306,0.98586285
214,2682,0.9828671
214,1176,0.9824025
215,357,0.9954281
215,1639,0.99482286
215,2248,0.9947312
216,104,0.9986217
216,2335,0.9985319
216,333,0.99849844
217,3257,0.98995614
217,3063,0.9896325
217,3835,0.9881934
218,372,0.9972297
218,3255,0.9969647
218,830,0.99686015
219,337,0.9809871
219,3259,0.97979355
219,531,0.97902286
220,330,0.9915739
220,2517,0.99094296
220,2327,0.99058735
222,1393,0.9980052
222,1680,0.9975274
222,357,0.99749726
223,2395,0.9991101
223,2706,0.9990111
223,2700,0.9989333
224,357,0.99798536
224,597,0.99786043
224,1441,0.99770296
225,454,0.9979342
225,832,0.99776715
225,1092,0.9976458
226,2608,0.9350992
226,3344,0.91981745
226,2784,0.9013986
227,1385,0.99659973
227,165,0.99634826
227,494,0.996328
228,1729,0.9779198
228,2301,0.9769478
228,3710,0.97505486
229,16,0.99495375
229,1834,0.99474573
229,230,0.9945941
230,454,0.9981514
230,22,0.99777186
230,1343,0.9977379
231,344,0.99909437
231,1485,0.99897075
231,500,0.99894035
232,265,0.99704707
232,2289,0.99657327
232,1094,0.9962501
233,2712,0.99606955
233,223,0.9950627
233,2599,0.9950183
234,3254,0.9970404
234,344,0.99666893
234,3258,0.9966425
235,2289,0.99869245
235,3108,0.99854434
235,1265,0.99840635
236,339,0.9984966
236,539,0.9984807
236,2424,0.99840564
237,597,0.997875
237,539,0.9978503
237,236,0.99781066
238,1015,0.9880633
238,2161,0.97929907
238,8,0.97798455
239,2142,0.99716467
239,2092,0.9966823
239,673,0.9966706
240,3409,0.9895844
240,70,0.98808545
240,1970,0.98635495
241,1015,0.9888172
241,2059,0.9856438
241,256,0.98560137
242,272,0.9903139
242,58,0.9887627
242,515,0.9884967
243,374,0.98273885
243,2953,0.97852916
243,586,0.97775865
244,2092,0.97970915
244,239,0.97950447
244,1688,0.9794487
245,1504,0.9715657
245,1601,0.9668934
245,1053,0.96470296
246,162,0.99797285
246,296,0.9977233
246,608,0.9977071
247,1635,0.9974437
247,562,0.9973819
247,2289,0.9972915
248,1485,0.99638015
248,3255,0.9963576
248,586,0.996177
249,509,0.99666935
249,357,0.9965058
249,1682,0.99632347
250,2042,0.9903113
250,1021,0.99010557
250,2082,0.99002177
251,1429,0.98307526
251,353,0.9823644
251,112,0.98231226
252,539,0.99834704
252,339,0.9982795
252,2424,0.99824685
253,1339,0.9989822
253,1407,0.99883986
253,3499,0.9987062
254,105,0.98837805
254,3260,0.98682
254,1727,0.98477644
255,88,0.9937267
255,2335,0.99370646
255,1461,0.9930316
256,2012,0.9975267
256,185,0.9972105
256,1917,0.9971196
257,1892,0.99659836
257,350,0.99659824
257,1459,0.99653363
258,2053,0.9961022
258,788,0.99570674
258,2042,0.9953682
259,1645,0.996042
259,22,0.99588174
259,431,0.9958198
260,1196,0.9995367
260,1214,0.9993665
260,1240,0.99935836
261,1271,0.9974955
261,1682,0.9969936
261,62,0.9967087
262,531,0.99646086
262,595,0.9951004
262,986,0.99496233
263,800,0.99052423
263,1041,0.9883417
263,306,0.9882782
264,2284,0.95864195
264,1734,0.95719665
264,1365,0.95523167
265,1094,0.9984172
265,58,0.99833065
265,17,0.9981646
266,1408,0.9976449
266,590,0.99759424
266,1183,0.99757147
267,2335,0.9965552
267,333,0.9964502
267,2953,0.99617827
268,1171,0.9904447
268,1673,0.9882928
268,300,0.9870088
269,1268,0.99212617
269,1611,0.9904704
269,1271,0.9902844
270,605,0.99271643
270,1393,0.9923641
270,3436,0.99226797
271,282,0.99119914
271,3100,0.9911297
271,337,0.99089336
272,300,0.9978928
272,3260,0.9976679
272,515,0.9974373
273,253,0.99837255
273,1339,0.9982658
273,724,0.99787664
274,374,0.98923415
274,317,0.98851204
274,1359,0.98838794
275,520,0.9949231
275,586,0.99491286
275,231,0.99442756
276,2424,0.99757266
276,597,0.9974931
276,539,0.99744236
277,1027,0.9935512
277,3255,0.99310935
277,524,0.9929442
278,3614,0.98814034
278,500,0.9872367
278,492,0.98693174
279,508,0.9887126
279,1271,0.98547596
279,337,0.9848284
280,628,0.9977886
280,832,0.99775404
280,454,0.9975039
281,300,0.99714637
281,1704,0.9968831
281,3100,0.9966183
282,454,0.9969379
282,1682,0.9969357
282,62,0.9968197
283,431,0.97007453
283,1601,0.96826726
283,1447,0.9650202
286,3631,0.93973386
286,3648,0.9292445
286,3486,0.92811185
287,357,0.9825259
287,708,0.9821972
287,3684,0.9817284
288,1370,0.9990502
288,377,0.99901253
288,353,0.9988882
289,339,0.9971788
289,1888,0.997067
289,2671,0.99680233
290,1179,0.99330425
290,247,0.9927975
290,1213,0.9927644
291,3063,0.9922298
291,3064,0.991591
291,1717,0.9903306
292,1608,0.9991228
292,1370,0.9990921
292,165,0.9990702
293,1089,0.998783
293,50,0.99870014
293,47,0.9986829
294,3614,0.9855033
294,830,0.9850793
294,1542,0.9841745
295,2496,0.98488855
295,1777,0.98359525
295,1603,0.9835669
296,608,0.99943393
296,1213,0.9994233
296,50,0.99935085
297,3246,0.9808597
297,63,0.97824
297,18,0.97796464
298,232,0.9888723
298,1914,0.97352856
298,475,0.97218436
299,2333,0.99491453
299,2908,0.994695
299,1719,0.9931834
300,1682,0.9988757
300,150,0.9988673
300,1704,0.99885094
301,58,0.9879027
301,265,0.9877886
301,85,0.98560524
302,265,0.9934749
302,17,0.99306023
302,509,0.99197066
303,368,0.99843675
303,1552,0.99832237
303,434,0.99825704
304,1518,0.9825989
304,360,0.9825856
304,472,0.98075557
305,537,0.99525946
305,357,0.99500144
305,3258,0.99484324
306,308,0.99879754
306,307,0.9987817
306,1041,0.9966257
307,308,0.9987998
307,306,0.9987817
307,3260,0.99594307
308,307,0.9987998
308,306,0.99879754
308,1354,0.99600875
309,1280,0.98844117
309,446,0.9799811
309,265,0.979329
310,801,0.95976526
310,2798,0.955777
310,2052,0.95357704
311,572,0.94330925
311,3443,0.9350992
311,167,0.9350992
312,3254,0.99543685
312,585,0.99540776
312,1405,0.99501085
313,1907,0.9943048
313,1033,0.9942298
313,48,0.9939678
314,994,0.99570215
314,515,0.99495006
314,1094,0.9944503
315,165,0.99762595
315,1687,0.99750936
315,485,0.99748397
316,780,0.999468
316,1676,0.99937564
316,1527,0.99936956
317,367,0.99871683
317,2,0.9986018
317,3489,0.9985554
318,296,0.9993343
318,593,0.9993231
318,608,0.9992987
319,50,0.997506
319,1089,0.99716467
319,778,0.9970117
320,247,0.9855156
320,1179,0.9848894
320,2159,0.9846248
321,58,0.98925674
321,265,0.98878825
321,3067,0.98852587
322,125,0.99672496
322,1923,0.99656147
322,2395,0.99644375
324,171,0.9900852
324,2029,0.98775107
324,345,0.9852532
325,2798,0.9937546
325,333,0.99299234
325,2953,0.9925152
326,446,0.9945617
326,1280,0.9924939
326,30,0.99185896
327,173,0.9981924
327,1391,0.9981445
327,316,0.9981286
328,842,0.99745315
328,1342,0.9974264
328,724,0.99742424
329,1356,0.9995899
329,1372,0.9995713
329,2393,0.99955136
330,328,0.996868
330,724,0.9966934
330,1342,0.99666333
331,369,0.98503935
331,1633,0.9841313
331,506,0.9835247
332,196,0.99697757
332,1690,0.99673295
332,1320,0.9966049
333,231,0.99880034
333,2335,0.99872494
333,586,0.9986409
334,1041,0.9953571
334,2289,0.9949256
334,306,0.994853
335,1845,0.9917692
335,319,0.9904394
335,1719,0.9894041
336,2427,0.9800456
336,879,0.9753559
336,547,0.9738594
337,1704,0.99870074
337,300,0.99860936
337,2291,0.9985919
338,172,0.99791557
338,185,0.9978398
338,1779,0.9977299
339,539,0.99919975
339,1569,0.99906844
339,597,0.99905837
340,590,0.9925905
340,168,0.99160385
340,1027,0.99107534
341,1554,0.98491055
341,247,0.98296297
341,446,0.981912
342,357,0.9987223
342,39,0.99814934
342,708,0.9981257
343,1015,0.9888144
343,2123,0.9884117
343,2059,0.9880079
344,19,0.99916136
344,231,0.99909437
344,2124,0.99896526
345,235,0.9973146
345,357,0.997256
345,1885,0.99701464
346,3060,0.9946913
346,300,0.9941671
346,337,0.99369836
347,501,0.9915285
347,1719,0.98835206
347,1635,0.98789483
348,52,0.99838316
348,2289,0.9982162
348,235,0.99814296
349,3256,0.9994949
349,733,0.999397
349,1610,0.9992949
350,1092,0.99837923
350,832,0.99834216
350,454,0.9983416
351,339,0.9973226
351,1888,0.9970117
351,539,0.996934
352,3424,0.9928375
352,235,0.99259996
352,45,0.9924008
353,377,0.99897385
353,1370,0.99893093
353,288,0.9988882
354,1027,0.9925526
354,1120,0.99197364
354,253,0.9915839
355,2953,0.99860555
355,586,0.998422
355,19,0.9980922
356,597,0.99908715
356,587,0.99908125
356,1265,0.9990597
357,1265,0.9991793
357,39,0.9990469
357,597,0.9990281
358,2268,0.99477696
358,1120,0.9943463
358,2959,0.9940982
359,3426,0.98466456
359,2240,0.98172915
359,436,0.98037934
360,1597,0.99602145
360,485,0.9958224
360,153,0.9957536
361,339,0.9977746
361,3259,0.99772537
361,539,0.997723
362,2,0.99698496
362,158,0.9968624
362,3489,0.99658877
363,162,0.99216664
363,549,0.9921071
363,246,0.99083865
364,595,0.9994781
364,588,0.99939716
364,2081,0.99914336
365,1682,0.99199295
365,2420,0.99108106
365,1246,0.99030703
366,1973,0.9983045
366,1971,0.9977794
366,1717,0.9977789
367,2174,0.9989369
367,788,0.99888813
367,3489,0.998843
368,380,0.9990229
368,2002,0.99883723
368,1377,0.9988066
369,1611,0.9929619
369,194,0.99294686
369,509,0.99274987
370,3869,0.99884367
370,344,0.998202
370,3254,0.99814934
371,3255,0.9969393
371,1747,0.99666584
371,1784,0.99663025
372,3253,0.9984256
372,3261,0.9984092
372,1060,0.9982436
373,2391,0.9977704
373,50,0.99735016
373,1834,0.99724257
374,2953,0.9978961
374,355,0.9978478
374,586,0.9976413
375,361,0.986367
375,351,0.9847341
375,113,0.98448753
376,1608,0.99835247
376,736,0.9982698
376,377,0.99824077
377,457,0.999417
377,1370,0.99939275
377,733,0.99937207
378,539,0.9969997
378,2424,0.9966461
378,7,0.99644095
379,316,0.9989564
379,442,0.99883103
379,1831,0.99882686
380,733,0.99934477
380,648,0.99931824
380,377,0.9992779
381,2268,0.99658513
381,3252,0.9962436
381,3100,0.99600965
382,253,0.9984421
382,1339,0.9982264
382,724,0.9979705
383,553,0.9985011
383,1266,0.9978965
383,590,0.9978027
384,95,0.98939574
384,2278,0.9892698
384,431,0.98904014
385,506,0.9777285
385,148,0.977296
385,1365,0.9772701
386,175,0.9852206
386,778,0.98501486
386,1884,0.9844814
387,1918,0.9951875
387,2002,0.9948287
387,485,0.99481356
388,337,0.994728
388,1095,0.99403554
388,300,0.9937057
389,1277,0.98613197
389,58,0.98163486
389,28,0.9807939
390,2926,0.9877738
390,3019,0.98755246
390,1279,0.98734444
391,431,0.98617727
391,22,0.9859765
391,1729,0.9855519
392,1921,0.9798134
392,2384,0.9794473
392,661,0.97939754
393,44,0.9971413
393,546,0.99596506
393,1681,0.99588144
394,1627,0.98200256
394,1601,0.97898567
394,1785,0.97896546
396,1486,0.9318361
396,2892,0.92607975
396,1313,0.9251566
397,2026,0.9812741
397,2328,0.98080033
397,742,0.98076135
398,2934,0.9350992
398,1444,0.9304775
398,3282,0.92811185
401,3372,0.94948184
401,982,0.94534314
401,1386,0.94330925
402,3137,0.92266536
402,2897,0.91981745
402,685,0.91411495
404,391,0.9361032
404,409,0.9325489
404,3373,0.9173306
405,173,0.99787754
405,2393,0.9975631
405,316,0.9974421
406,176,0.9592959
406,1171,0.9591824
406,3426,0.958499
407,1342,0.99686694
407,3016,0.9968479
407,2710,0.99665976
408,3250,0.99095607
408,805,0.99084544
408,1268,0.9908337
409,358,0.98783433
409,511,0.98738223
409,450,0.9867706
410,2124,0.9991826
410,344,0.9986828
410,500,0.9983503
411,3263,0.9788375
411,1191,0.9737785
411,662,0.97343117
412,515,0.99734795
412,3260,0.9970736
412,994,0.99686253
413,231,0.9980574
413,344,0.9980352
413,19,0.9979919
414,344,0.9951339
414,410,0.9948273
414,1020,0.9946451
415,355,0.9970501
415,485,0.9969859
415,432,0.9969139
416,303,0.99575007
416,383,0.99522054
416,553,0.99514526
417,1966,0.99718004
417,357,0.9965551
417,2289,0.9962541
418,1027,0.9866036
418,2472,0.98434705
418,371,0.9842025
419,2953,0.99745595
419,19,0.9974511
419,410,0.99705696
420,2002,0.99859107
420,153,0.99843884
420,1918,0.9984247
421,2470,0.99157965
421,1028,0.9914102
421,2,0.991196
422,540,0.99371827
422,22,0.992757
422,1092,0.99261355
423,1552,0.99801064
423,165,0.99793434
423,95,0.9979312
424,2412,0.9934844
424,1092,0.99255466
424,2002,0.99249595
425,994,0.9925077
425,1183,0.99241966
425,17,0.9922791
426,1320,0.997577
426,196,0.99733776
426,1690,0.99713314
427,1092,0.9966431
427,3257,0.99578685
427,1645,0.9954246
428,1466,0.9973661
428,1213,0.99727225
428,16,0.9972612
429,3254,0.9976812
429,344,0.99755746
429,333,0.997444
430,542,0.98616034
430,193,0.98585004
430,2413,0.9856379
431,1466,0.9986166
431,1213,0.998341
431,2268,0.99827963
432,2478,0.99835867
432,2012,0.9983418
432,368,0.9981047
433,88,0.99334216
433,231,0.99195576
433,333,0.9918971
434,736,0.9990286
434,2002,0.9989485
434,1552,0.99891657
435,2012,0.99892545
435,1391,0.99865866
435,788,0.9985073
436,3249,0.99659127
436,1343,0.99652755
436,832,0.9963999
437,1461,0.99456316
437,2953,0.9942755
437,374,0.9942468
438,485,0.9972577
438,368,0.99675816
438,380,0.9967516
439,1487,0.93547714
439,820,0.92390734
439,860,0.91024053
440,11,0.99907446
440,1265,0.9990428
440,539,0.99899507
441,3253,0.99874866
441,1923,0.99873877
441,1060,0.9986765
442,780,0.9991292
442,1527,0.9990753
442,316,0.9990425
443,3653,0.9884769
443,1191,0.9836298
443,175,0.9787128
444,597,0.99257046
444,2245,0.9920944
444,1958,0.99155396
445,2302,0.99467665
445,370,0.9943639
445,2953,0.99425757
446,1280,0.9966265
446,265,0.9966237
446,1094,0.9960307
447,7,0.9908983
447,1541,0.99076104
447,708,0.99051297
448,300,0.99673253
448,2289,0.9967051
448,337,0.99649656
449,1884,0.99079025
449,1732,0.99050146
449,663,0.9904395
450,500,0.99735224
450,3255,0.9971314
450,587,0.99706817
451,427,0.9929359
451,3044,0.9920446
451,2875,0.99163747
452,1177,0.9907923
452,3260,0.9886998
452,3045,0.98721105
453,1485,0.9928607
453,542,0.9927801
453,450,0.99276835
454,832,0.99890053
454,2268,0.9987174
454,1343,0.9986964
455,169,0.99777734
455,2,0.9976892
455,2953,0.9974027
456,1729,0.9929381
456,1466,0.9927102
456,1095,0.9923424
457,1610,0.99950314
457,377,0.999417
457,733,0.99934685
458,383,0.9957392
458,553,0.99493426
458,303,0.9947756
459,1385,0.9966654
459,2002,0.99659574
